size_usd,repaid,liquidated,days_ago,wallet_id,wallet_type
94912.31,True,False,1145,0x0000000000000000000000000000000000000022,reliable
2536.31,True,False,1119,0x0000000000000000000000000000000000000022,reliable
3274.8,True,False,1101,0x0000000000000000000000000000000000000022,reliable
62860.24,True,False,1077,0x0000000000000000000000000000000000000022,reliable
67807.03,True,False,1010,0x0000000000000000000000000000000000000022,reliable
493.38,True,False,862,0x0000000000000000000000000000000000000022,reliable
7208.87,True,False,851,0x0000000000000000000000000000000000000022,reliable
7213.88,True,False,783,0x0000000000000000000000000000000000000022,reliable
857.43,True,False,718,0x0000000000000000000000000000000000000022,reliable
4540.56,True,False,637,0x0000000000000000000000000000000000000022,reliable
827.48,True,False,582,0x0000000000000000000000000000000000000022,reliable
2821.29,True,False,580,0x0000000000000000000000000000000000000022,reliable
4107.56,True,False,501,0x0000000000000000000000000000000000000022,reliable
10104.13,True,False,434,0x0000000000000000000000000000000000000022,reliable
2709.39,True,False,432,0x0000000000000000000000000000000000000022,reliable
1135.66,True,False,400,0x0000000000000000000000000000000000000022,reliable
9215.95,True,False,174,0x0000000000000000000000000000000000000022,reliable
106.28,True,False,914,0x0000000000000000000000000000000000000023,moderate
3479.77,True,False,857,0x0000000000000000000000000000000000000023,moderate
2690.29,True,False,697,0x0000000000000000000000000000000000000023,moderate
19490.89,True,False,477,0x0000000000000000000000000000000000000023,moderate
2376.62,False,False,1142,0x0000000000000000000000000000000000000024,moderate
5262.23,True,False,1099,0x0000000000000000000000000000000000000024,moderate
6272.81,True,False,1080,0x0000000000000000000000000000000000000024,moderate
52663.38,True,False,991,0x0000000000000000000000000000000000000024,moderate
6655.71,True,False,952,0x0000000000000000000000000000000000000024,moderate
1490.87,True,False,905,0x0000000000000000000000000000000000000024,moderate
127.31,True,False,871,0x0000000000000000000000000000000000000024,moderate
8183.85,True,False,864,0x0000000000000000000000000000000000000024,moderate
123903.79,True,False,654,0x0000000000000000000000000000000000000024,moderate
29343.88,True,False,555,0x0000000000000000000000000000000000000024,moderate
7354.88,True,False,274,0x0000000000000000000000000000000000000024,moderate
726.1,True,False,256,0x0000000000000000000000000000000000000024,moderate
2004.09,True,False,199,0x0000000000000000000000000000000000000024,moderate
10624.87,True,False,140,0x0000000000000000000000000000000000000024,moderate
12458.44,True,False,1148,0x0000000000000000000000000000000000000025,reliable
798.04,True,False,1120,0x0000000000000000000000000000000000000025,reliable
9638.92,False,False,1096,0x0000000000000000000000000000000000000025,reliable
29477.45,True,False,1068,0x0000000000000000000000000000000000000025,reliable
421.33,True,False,1049,0x0000000000000000000000000000000000000025,reliable
4130.25,True,False,1022,0x0000000000000000000000000000000000000025,reliable
170.65,True,False,1010,0x0000000000000000000000000000000000000025,reliable
2110.47,True,False,956,0x0000000000000000000000000000000000000025,reliable
11930.88,True,False,685,0x0000000000000000000000000000000000000025,reliable
3331.31,True,False,671,0x0000000000000000000000000000000000000025,reliable
17899.93,True,False,642,0x0000000000000000000000000000000000000025,reliable
468.9,True,False,605,0x0000000000000000000000000000000000000025,reliable
1942.69,True,False,514,0x0000000000000000000000000000000000000025,reliable
1839.42,True,False,510,0x0000000000000000000000000000000000000025,reliable
2284.66,True,False,469,0x0000000000000000000000000000000000000025,reliable
1249.57,True,False,416,0x0000000000000000000000000000000000000025,reliable
1921.48,True,False,357,0x0000000000000000000000000000000000000025,reliable
1815.91,True,False,329,0x0000000000000000000000000000000000000025,reliable
368.08,True,False,277,0x0000000000000000000000000000000000000025,reliable
2338.09,True,False,203,0x0000000000000000000000000000000000000025,reliable
11800.65,True,False,183,0x0000000000000000000000000000000000000025,reliable
9423.35,True,False,77,0x0000000000000000000000000000000000000025,reliable
459347.3,True,False,35,0x0000000000000000000000000000000000000025,reliable
7358.78,False,True,758,0x0000000000000000000000000000000000000026,risky
264.51,True,False,710,0x0000000000000000000000000000000000000026,risky
6269.32,True,False,327,0x0000000000000000000000000000000000000026,risky
137.72,True,False,1151,0x0000000000000000000000000000000000000027,reliable
1137.73,True,False,1063,0x0000000000000000000000000000000000000027,reliable
15666.29,True,False,999,0x0000000000000000000000000000000000000027,reliable
6308.01,True,False,780,0x0000000000000000000000000000000000000027,reliable
1045.51,True,False,688,0x0000000000000000000000000000000000000027,reliable
2489.82,True,False,664,0x0000000000000000000000000000000000000027,reliable
16259.44,True,False,611,0x0000000000000000000000000000000000000027,reliable
2888.9,True,False,583,0x0000000000000000000000000000000000000027,reliable
15617.91,True,False,572,0x0000000000000000000000000000000000000027,reliable
2626.32,True,False,529,0x0000000000000000000000000000000000000027,reliable
9540.61,True,False,494,0x0000000000000000000000000000000000000027,reliable
1209.08,True,False,305,0x0000000000000000000000000000000000000027,reliable
123.06,True,False,286,0x0000000000000000000000000000000000000027,reliable
6979.32,True,False,277,0x0000000000000000000000000000000000000027,reliable
88925.98,True,False,204,0x0000000000000000000000000000000000000027,reliable
940.22,True,False,192,0x0000000000000000000000000000000000000027,reliable
3521.34,False,False,136,0x0000000000000000000000000000000000000027,reliable
615.9,True,False,114,0x0000000000000000000000000000000000000027,reliable
25262.17,True,False,28,0x0000000000000000000000000000000000000027,reliable
243.39,True,False,1173,0x0000000000000000000000000000000000000028,reliable
424988.77,True,False,1150,0x0000000000000000000000000000000000000028,reliable
7443.08,True,False,1142,0x0000000000000000000000000000000000000028,reliable
64703.13,True,False,1068,0x0000000000000000000000000000000000000028,reliable
32853.78,True,False,1064,0x0000000000000000000000000000000000000028,reliable
1073.47,True,False,1027,0x0000000000000000000000000000000000000028,reliable
5485.02,True,False,1016,0x0000000000000000000000000000000000000028,reliable
767.34,True,False,1005,0x0000000000000000000000000000000000000028,reliable
4447.56,True,False,846,0x0000000000000000000000000000000000000028,reliable
3522.95,True,False,830,0x0000000000000000000000000000000000000028,reliable
80.75,True,False,826,0x0000000000000000000000000000000000000028,reliable
708.5,True,False,704,0x0000000000000000000000000000000000000028,reliable
18380.34,True,False,526,0x0000000000000000000000000000000000000028,reliable
375.92,True,False,492,0x0000000000000000000000000000000000000028,reliable
3835.2,True,False,416,0x0000000000000000000000000000000000000028,reliable
489.53,True,False,372,0x0000000000000000000000000000000000000028,reliable
4340.81,True,False,271,0x0000000000000000000000000000000000000028,reliable
6157.04,True,False,174,0x0000000000000000000000000000000000000028,reliable
4172.25,True,False,156,0x0000000000000000000000000000000000000028,reliable
2285.1,True,False,134,0x0000000000000000000000000000000000000028,reliable
18528.42,True,False,118,0x0000000000000000000000000000000000000028,reliable
5604.01,False,False,86,0x0000000000000000000000000000000000000028,reliable
43725.44,True,False,1196,0x0000000000000000000000000000000000000029,moderate
2587.25,True,False,1161,0x0000000000000000000000000000000000000029,moderate
20176.64,True,False,1099,0x0000000000000000000000000000000000000029,moderate
24193.18,True,False,915,0x0000000000000000000000000000000000000029,moderate
93.76,True,False,912,0x0000000000000000000000000000000000000029,moderate
779.14,True,False,846,0x0000000000000000000000000000000000000029,moderate
6802.53,True,False,811,0x0000000000000000000000000000000000000029,moderate
6383.23,False,True,423,0x0000000000000000000000000000000000000029,moderate
1176.19,True,False,296,0x0000000000000000000000000000000000000029,moderate
20341.96,True,False,203,0x0000000000000000000000000000000000000029,moderate
3933.52,True,False,150,0x0000000000000000000000000000000000000029,moderate
225.34,True,False,125,0x0000000000000000000000000000000000000029,moderate
1030.29,True,False,122,0x0000000000000000000000000000000000000029,moderate
219037.95,True,False,54,0x0000000000000000000000000000000000000029,moderate
33667.26,True,False,1060,0x000000000000000000000000000000000000002a,reliable
21297.94,True,False,913,0x000000000000000000000000000000000000002a,reliable
1967.66,True,False,735,0x000000000000000000000000000000000000002a,reliable
4052.93,True,False,446,0x000000000000000000000000000000000000002a,reliable
2028.51,True,False,1063,0x000000000000000000000000000000000000002b,moderate
1118.39,False,True,1027,0x000000000000000000000000000000000000002b,moderate
7168.04,True,False,1021,0x000000000000000000000000000000000000002b,moderate
5527.45,True,False,882,0x000000000000000000000000000000000000002b,moderate
613.93,True,False,859,0x000000000000000000000000000000000000002b,moderate
36969.75,True,False,303,0x000000000000000000000000000000000000002b,moderate
2503.23,True,False,1116,0x000000000000000000000000000000000000002c,risky
12830.54,True,False,988,0x000000000000000000000000000000000000002c,risky
15602.22,False,False,922,0x000000000000000000000000000000000000002c,risky
42654.84,True,False,641,0x000000000000000000000000000000000000002c,risky
970.13,True,False,621,0x000000000000000000000000000000000000002c,risky
22899.18,True,False,532,0x000000000000000000000000000000000000002c,risky
7278.87,True,False,480,0x000000000000000000000000000000000000002c,risky
2401.09,False,True,244,0x000000000000000000000000000000000000002c,risky
22794.28,True,False,236,0x000000000000000000000000000000000000002c,risky
7433.63,True,False,1135,0x000000000000000000000000000000000000002d,moderate
13789.16,True,False,1061,0x000000000000000000000000000000000000002d,moderate
3924.69,True,False,961,0x000000000000000000000000000000000000002d,moderate
70530.11,True,False,877,0x000000000000000000000000000000000000002d,moderate
42260.37,True,False,867,0x000000000000000000000000000000000000002d,moderate
38908.27,True,False,785,0x000000000000000000000000000000000000002d,moderate
1046.96,True,False,550,0x000000000000000000000000000000000000002d,moderate
2648.79,True,False,244,0x000000000000000000000000000000000000002d,moderate
168796.83,True,False,127,0x000000000000000000000000000000000000002d,moderate
6385.12,True,False,1157,0x000000000000000000000000000000000000002e,reliable
4768.93,True,False,1137,0x000000000000000000000000000000000000002e,reliable
470.19,True,False,1101,0x000000000000000000000000000000000000002e,reliable
35294.45,True,False,1078,0x000000000000000000000000000000000000002e,reliable
20338.57,True,False,982,0x000000000000000000000000000000000000002e,reliable
10564.61,True,False,765,0x000000000000000000000000000000000000002e,reliable
34123.11,True,False,695,0x000000000000000000000000000000000000002e,reliable
12223.92,True,False,674,0x000000000000000000000000000000000000002e,reliable
671.2,True,False,500,0x000000000000000000000000000000000000002e,reliable
115174.26,True,False,466,0x000000000000000000000000000000000000002e,reliable
5515.19,True,False,371,0x000000000000000000000000000000000000002e,reliable
3780.44,True,False,242,0x000000000000000000000000000000000000002e,reliable
5031.6,True,False,204,0x000000000000000000000000000000000000002e,reliable
722.08,True,False,14,0x000000000000000000000000000000000000002e,reliable
6852.54,True,False,999,0x000000000000000000000000000000000000002f,moderate
3185.48,True,False,763,0x000000000000000000000000000000000000002f,moderate
1352.96,False,False,629,0x000000000000000000000000000000000000002f,moderate
6520.45,True,False,628,0x000000000000000000000000000000000000002f,moderate
3947.88,True,False,504,0x000000000000000000000000000000000000002f,moderate
