wallet_id,wallet_type,wallet_age_days,total_loans,n_repaid,n_liquidated,repayment_rate,total_volume_usd,max_loan_usd,weighted_score,recency_weighted_score,protocol_diversity,avg_health_factor,default_label,default_prob,base_collateral,score_tier
0x00000000000000000000000000000000000000a9,reliable,262,15,15,0,1.0,360344.3,161456.15,4104279.67,1709055.8537,2,2.09,0,0.00030066411963792513,1.0503,Excellent
0x00000000000000000000000000000000000000aa,moderate,251,13,13,0,1.0,125309.61,80930.13,1303159.08,331239.4297,1,1.252,0,0.08671407763207811,1.128,Excellent
0x00000000000000000000000000000000000000ab,reliable,626,23,21,1,0.913,224402.28,101149.88,2184392.61,529135.467,7,1.621,0,0.36212301358489885,1.3759,Poor
0x00000000000000000000000000000000000000ac,moderate,791,13,12,1,0.9231,187449.2,72170.57,1913501.96,575994.3792,3,1.608,0,0.13276193818071375,1.1695,Good
0x00000000000000000000000000000000000000ad,reliable,884,15,15,0,1.0,193958.39,81856.37,2020567.13,264097.8482,4,1.726,0,0.14919396332387308,1.1843,Good
0x00000000000000000000000000000000000000ae,risky,298,4,4,0,1.0,285449.39,223867.26,3417374.34,315403.7754,2,1.225,0,0.07449818449976256,1.117,Excellent
0x00000000000000000000000000000000000000af,reliable,649,12,12,0,1.0,103274.62,44928.99,1009347.74,176216.0127,7,1.801,0,0.13676585369930636,1.1731,Good
0x00000000000000000000000000000000000000b0,reliable,990,13,13,0,1.0,221357.18,71882.18,2299412.38,549597.4223,6,2.458,0,0.033302337388354405,1.08,Excellent
0x00000000000000000000000000000000000000b1,moderate,562,4,4,0,1.0,78532.73,66902.45,843658.43,439491.4774,2,1.313,0,0.026421702706097096,1.0738,Excellent
0x00000000000000000000000000000000000000b2,reliable,122,4,4,0,1.0,105919.7,69615.81,1131395.9,294303.9273,2,2.339,0,0.03110311343922047,1.078,Excellent
0x00000000000000000000000000000000000000b3,reliable,925,9,9,0,1.0,46005.79,11707.53,403007.39,87724.187,3,2.095,0,0.12829119177047332,1.1655,Good
0x00000000000000000000000000000000000000b4,reliable,308,8,8,0,1.0,381602.82,286974.05,4569791.97,1440370.8654,7,2.364,0,0.0008376023195220962,1.0508,Excellent
0x00000000000000000000000000000000000000b5,moderate,579,6,6,0,1.0,15487.74,11172.93,135104.8,16126.2111,1,1.153,0,0.14796741705292618,1.1832,Good
0x00000000000000000000000000000000000000b6,moderate,630,14,14,0,1.0,675401.82,418709.79,8200971.34,5064088.9602,1,1.135,0,4.919019659763745e-10,1.05,Excellent
0x00000000000000000000000000000000000000b7,moderate,397,1,1,0,1.0,19669.43,19669.43,194469.13,9978.277,3,1.626,0,0.08822324463017599,1.1294,Excellent
0x00000000000000000000000000000000000000b8,reliable,167,11,10,1,0.9091,691014.52,610214.43,8921743.44,1382000.0171,1,1.848,0,0.02378052217178549,1.0714,Excellent
0x00000000000000000000000000000000000000b9,reliable,875,8,8,0,1.0,68704.21,46369.12,686384.0,212174.8706,8,1.818,0,0.09345329377666187,1.1341,Excellent
0x00000000000000000000000000000000000000ba,risky,1113,2,1,1,0.5,8944.51,7162.3,56906.81,4146.5014,2,1.165,0,0.9169456941175277,1.5,Poor
0x00000000000000000000000000000000000000bb,reliable,1101,12,11,0,0.9167,615667.46,220345.08,7317748.21,5706997.2787,7,1.735,0,2.1392332481721954e-11,1.05,Excellent
0x00000000000000000000000000000000000000bc,reliable,756,18,18,0,1.0,115090.21,21455.14,1067715.06,215369.0646,6,2.406,0,0.15294658509844034,1.1877,Good
0x00000000000000000000000000000000000000bd,reliable,105,14,13,1,0.9286,114788.66,30968.55,1053252.35,199019.9061,6,1.926,0,0.3458093323344709,1.3612,Fair
0x00000000000000000000000000000000000000be,reliable,929,23,23,0,1.0,390942.89,144360.19,4261568.45,1672683.2008,2,1.941,0,0.0009237991872600739,1.0508,Excellent
0x00000000000000000000000000000000000000bf,reliable,1044,12,9,1,0.75,38726.52,10290.21,35985.78,27176.4397,7,2.088,1,0.7931018945446714,1.5,Poor
0x00000000000000000000000000000000000000c0,moderate,345,8,6,1,0.75,78266.66,22239.11,497067.92,199524.3464,1,1.151,0,0.5517957068253517,1.5,Poor
0x00000000000000000000000000000000000000c1,reliable,621,9,9,0,1.0,98467.71,34693.89,984123.59,142252.0596,5,2.38,0,0.09690935021056479,1.1372,Excellent
0x00000000000000000000000000000000000000c2,reliable,474,14,14,0,1.0,290550.32,188807.77,3262671.37,1660397.2403,7,2.134,0,0.00043431455374068746,1.0504,Excellent
0x00000000000000000000000000000000000000c3,reliable,814,8,7,0,0.875,32140.92,10576.57,263552.15,65657.6723,1,1.562,0,0.2705702349418251,1.2935,Fair
0x00000000000000000000000000000000000000c4,reliable,624,9,9,0,1.0,48553.53,20749.46,439533.07,92594.9264,3,1.742,0,0.12977008157677392,1.1668,Good
0x00000000000000000000000000000000000000c5,reliable,85,19,17,0,0.8947,461779.65,159361.99,4878469.64,1438466.0629,6,2.111,0,0.002807340890712197,1.0525,Excellent
0x00000000000000000000000000000000000000c6,reliable,915,6,6,0,1.0,58966.57,36320.66,578415.06,144495.7276,8,1.878,0,0.09926732854332625,1.1393,Excellent
0x00000000000000000000000000000000000000c7,moderate,54,2,2,0,1.0,9778.05,5333.36,83104.51,15537.7942,2,1.236,0,0.08758200139073793,1.1288,Excellent
0x00000000000000000000000000000000000000c8,reliable,788,21,21,0,1.0,197253.87,46186.48,1935633.32,552487.2889,3,1.698,0,0.06753066251120256,1.1108,Excellent
0x00000000000000000000000000000000000000c9,moderate,1076,11,10,1,0.9091,244954.52,188106.6,2737268.01,1277531.6947,1,1.252,0,0.012176988129358956,1.061,Excellent
0x00000000000000000000000000000000000000ca,reliable,804,9,8,1,0.8889,55271.24,20436.47,487462.16,132396.6463,6,2.059,0,0.4077433546224005,1.417,Poor
0x00000000000000000000000000000000000000cb,reliable,546,16,15,0,0.9375,302347.2,113845.6,1320945.1,162411.8406,4,1.568,0,0.3236015084341936,1.3412,Fair
0x00000000000000000000000000000000000000cc,risky,773,8,6,2,0.75,60618.92,34326.97,515144.01,63469.3616,1,1.074,0,0.8786559758893749,1.5,Poor
0x00000000000000000000000000000000000000cd,moderate,495,14,11,3,0.7857,302736.01,100496.31,3155949.23,1491165.4947,3,1.143,0,0.05635425015911042,1.1007,Excellent
0x00000000000000000000000000000000000000ce,reliable,293,23,22,1,0.9565,490978.94,256798.8,5506622.32,1401781.6032,8,2.393,0,0.012115022068621124,1.0609,Excellent
0x00000000000000000000000000000000000000cf,moderate,278,6,5,1,0.8333,210512.79,140560.41,2106229.22,849386.5967,3,1.46,0,0.047622392450071487,1.0929,Excellent
0x00000000000000000000000000000000000000d0,reliable,810,16,16,0,1.0,182616.56,101161.88,1929532.88,976766.814,8,2.262,0,0.008041641803507,1.0572,Excellent
0x00000000000000000000000000000000000000d1,reliable,582,22,22,0,1.0,695880.13,195985.1,7802655.4,2830075.0452,6,1.977,0,6.1032553878457824e-06,1.05,Excellent
0x00000000000000000000000000000000000000d2,reliable,453,23,23,0,1.0,1155904.53,656872.65,14624325.76,5892706.8977,3,1.863,0,5.968142007695836e-11,1.05,Excellent
0x00000000000000000000000000000000000000d3,reliable,570,18,18,0,1.0,258651.66,70698.5,2673179.26,512690.6421,8,2.381,0,0.05486555821037084,1.0994,Excellent
0x00000000000000000000000000000000000000d4,reliable,836,6,5,1,0.8333,30577.5,18588.38,276334.42,148185.1542,1,1.742,0,0.41934080708955646,1.4274,Poor
0x00000000000000000000000000000000000000d5,reliable,556,3,3,0,1.0,57398.47,26739.52,569882.79,199391.3399,2,1.644,0,0.05153871940113101,1.0964,Excellent
0x00000000000000000000000000000000000000d6,reliable,654,19,18,1,0.9474,235131.62,103100.44,2385295.45,859815.1326,6,2.249,0,0.0572444690961227,1.1015,Excellent
0x00000000000000000000000000000000000000d7,reliable,315,14,13,1,0.9286,135420.09,34931.89,863821.26,117250.4673,1,2.231,0,0.4110350452321545,1.4199,Poor
0x00000000000000000000000000000000000000d8,moderate,262,9,7,2,0.7778,40398.85,22087.34,338832.41,140681.048,1,1.101,0,0.7871163519001442,1.5,Poor
0x00000000000000000000000000000000000000d9,reliable,1185,10,10,0,1.0,180035.33,144665.32,2032691.37,1590860.2649,6,1.617,0,0.0005111603413898904,1.0505,Excellent
0x00000000000000000000000000000000000000da,reliable,522,22,21,1,0.9545,192143.46,47310.8,1821613.33,635203.8142,5,1.89,0,0.14666390907172092,1.182,Good
0x00000000000000000000000000000000000000db,moderate,291,7,7,0,1.0,252118.48,124818.83,2814347.07,1716478.9102,2,1.457,0,0.000147514710091743,1.0501,Excellent
0x00000000000000000000000000000000000000dc,moderate,1066,13,11,1,0.8462,528090.54,468010.04,6517491.06,422684.8155,1,1.333,0,0.7327485925710678,1.5,Poor
0x00000000000000000000000000000000000000dd,reliable,308,6,6,0,1.0,84847.49,65527.18,892681.87,132194.7238,3,1.404,0,0.1006567402921162,1.1406,Good
0x00000000000000000000000000000000000000de,reliable,708,16,16,0,1.0,119783.87,27218.31,1138824.18,356335.8479,7,2.214,0,0.0806857793523384,1.1226,Excellent
0x00000000000000000000000000000000000000df,reliable,419,6,6,0,1.0,39948.02,13007.5,367374.76,204132.1106,4,1.663,0,0.061020639431841155,1.1049,Excellent
0x00000000000000000000000000000000000000e0,reliable,359,9,9,0,1.0,139297.9,72805.42,1467914.18,134896.3305,3,2.038,0,0.11186846675385394,1.1507,Good
0x00000000000000000000000000000000000000e1,moderate,823,2,2,0,1.0,58082.56,54577.74,623908.2,69948.6042,2,1.6,0,0.0979612282019451,1.1382,Excellent
0x00000000000000000000000000000000000000e2,reliable,621,19,19,0,1.0,363393.48,311216.68,4373455.16,1171889.6594,3,1.683,0,0.010620270507303294,1.0596,Excellent
0x00000000000000000000000000000000000000e3,reliable,500,7,6,0,0.8571,60758.98,32774.6,592693.81,138766.8897,6,2.492,0,0.17924758788280545,1.2113,Good
0x00000000000000000000000000000000000000e4,moderate,405,13,12,0,0.9231,173960.68,60151.66,1726543.09,316517.3833,1,1.109,0,0.14689407603598886,1.1822,Good
0x00000000000000000000000000000000000000e5,risky,770,8,4,4,0.5,207473.81,73839.36,1440931.08,243165.4264,1,1.283,0,0.9922332910386767,1.5,Poor
0x00000000000000000000000000000000000000e6,risky,986,4,2,1,0.5,97215.43,76908.92,778363.95,11763.6339,2,1.292,0,0.9394257350435131,1.5,Poor
0x00000000000000000000000000000000000000e7,reliable,1198,12,12,0,1.0,53235.9,17843.15,483867.91,173507.1304,4,1.841,0,0.14244247669909937,1.1782,Good
0x00000000000000000000000000000000000000e8,moderate,969,12,10,1,0.8333,183562.91,64895.95,840756.27,-75966.2851,3,1.129,0,0.8401802165193498,1.5,Poor
0x00000000000000000000000000000000000000e9,moderate,479,7,6,1,0.8571,147811.92,65262.08,488328.72,101948.6604,3,1.658,1,0.4800258539738114,1.482,Poor
0x00000000000000000000000000000000000000ea,reliable,1184,20,19,0,0.95,295958.33,133496.74,3144382.63,534166.5821,5,1.572,0,0.14816737049517997,1.1834,Good
0x00000000000000000000000000000000000000eb,moderate,503,6,6,0,1.0,46170.89,38912.75,467216.49,37596.7029,3,1.123,0,0.15144374343258912,1.1863,Good
0x00000000000000000000000000000000000000ec,reliable,96,10,10,0,1.0,169892.9,42516.95,1709749.76,403058.9206,1,1.934,0,0.03345761977114573,1.0801,Excellent
0x00000000000000000000000000000000000000ed,reliable,124,11,11,0,1.0,213666.66,63530.9,2226857.43,873025.8279,4,1.445,0,0.006474643111998766,1.0558,Excellent
0x00000000000000000000000000000000000000ee,moderate,429,9,8,0,0.8889,38607.52,17475.92,101751.73,16195.0716,3,1.34,0,0.31226108423126586,1.331,Fair
0x00000000000000000000000000000000000000ef,moderate,933,8,8,0,1.0,90332.15,28426.06,877209.76,376337.8347,2,1.302,0,0.04871028412165238,1.0938,Excellent
0x00000000000000000000000000000000000000f0,reliable,606,10,10,0,1.0,87128.71,37886.33,847659.69,125429.3798,3,1.696,0,0.13251332036078567,1.1693,Good
0x00000000000000000000000000000000000000f1,reliable,731,7,5,0,0.7143,203166.88,138228.63,-924595.39,-177418.3948,6,1.692,1,0.8254713125855856,1.5,Poor
0x00000000000000000000000000000000000000f2,moderate,975,9,8,1,0.8889,61620.39,22419.35,525084.47,116590.8229,3,1.232,0,0.4935837576213288,1.4942,Poor
0x00000000000000000000000000000000000000f3,moderate,914,8,7,0,0.875,816815.16,738413.14,10429470.37,1168750.4364,2,1.48,0,0.05304390034086886,1.0977,Excellent
0x00000000000000000000000000000000000000f4,reliable,166,16,13,2,0.8125,160859.79,79449.79,29525.82,83862.5985,7,2.232,1,0.8707666421059487,1.5,Poor
0x00000000000000000000000000000000000000f5,reliable,1080,5,5,0,1.0,22287.93,11023.51,195013.42,41249.6545,3,1.592,0,0.1329243495805951,1.1696,Good
0x00000000000000000000000000000000000000f6,moderate,50,1,1,0,1.0,75.39,75.39,326.88,19.9321,3,1.533,0,0.07823092922577646,1.1204,Excellent
0x00000000000000000000000000000000000000f7,reliable,654,5,5,0,1.0,16722.51,11877.48,147384.96,62608.6322,5,1.852,0,0.10249270787154269,1.1422,Good
0x00000000000000000000000000000000000000f8,moderate,1031,8,8,0,1.0,131575.94,71487.91,1377165.35,271554.1413,2,1.517,0,0.08499832004068185,1.1265,Excellent
0x00000000000000000000000000000000000000f9,reliable,337,15,15,0,1.0,141168.44,46328.36,1408485.5,348513.7559,6,2.362,0,0.06829158205984169,1.1115,Excellent
0x00000000000000000000000000000000000000fa,reliable,188,21,20,1,0.9524,498931.17,329624.44,4808144.43,851772.0525,2,1.991,0,0.13243421404073558,1.1692,Good
0x00000000000000000000000000000000000000fb,moderate,456,1,1,0,1.0,605.2,605.2,3877.64,250.4494,2,1.23,0,0.0962522368323515,1.1366,Excellent
0x00000000000000000000000000000000000000fc,risky,302,5,5,0,1.0,54453.07,21250.83,520573.08,262424.4671,2,1.2,0,0.04835963315384699,1.0935,Excellent
0x00000000000000000000000000000000000000fd,reliable,1199,19,17,0,0.8947,157988.09,98395.62,1656354.24,652831.2244,4,1.467,0,0.10843703171809863,1.1476,Good
0x00000000000000000000000000000000000000fe,moderate,1117,13,11,2,0.8462,282252.78,189040.9,3157449.45,511956.477,2,1.253,0,0.6308598744666193,1.5,Poor
0x00000000000000000000000000000000000000ff,reliable,300,8,6,0,0.75,98216.67,61960.69,-36031.01,-32803.0496,7,1.496,1,0.5980848697030144,1.5,Poor
0x0000000000000000000000000000000000000100,reliable,628,19,17,1,0.8947,230138.63,87263.42,904926.79,-80580.7001,8,2.238,1,0.8346417103232033,1.5,Poor
0x0000000000000000000000000000000000000101,reliable,683,8,8,0,1.0,80168.17,43654.29,792757.95,162256.2508,7,1.874,0,0.10270068674460965,1.1424,Good
0x0000000000000000000000000000000000000102,reliable,609,8,8,0,1.0,108885.24,35967.5,1073550.77,103497.7326,8,2.188,0,0.11411587797116376,1.1527,Good
0x0000000000000000000000000000000000000103,reliable,979,4,2,1,0.5,26477.72,13318.95,179940.41,67060.0223,5,1.587,0,0.9005996468735082,1.5,Poor
0x0000000000000000000000000000000000000104,moderate,753,8,6,2,0.75,74906.64,41183.83,612465.78,401046.1311,1,1.581,0,0.5911915423242862,1.5,Poor
0x0000000000000000000000000000000000000105,reliable,1016,17,17,0,1.0,56200.78,37769.58,538219.42,76426.2339,2,1.82,0,0.2849053469331581,1.3064,Fair
0x0000000000000000000000000000000000000106,reliable,865,15,15,0,1.0,98616.93,42382.6,950616.17,264517.9703,3,2.357,0,0.10772481155630624,1.147,Good
0x0000000000000000000000000000000000000107,moderate,92,14,13,1,0.9286,132787.5,51009.55,657600.06,294940.952,2,1.399,0,0.29274008675251767,1.3135,Fair
0x0000000000000000000000000000000000000108,reliable,664,20,20,0,1.0,84753.09,32227.31,779433.62,140491.7217,4,1.746,0,0.26540240632587675,1.2889,Fair
0x0000000000000000000000000000000000000109,moderate,676,8,7,0,0.875,168671.68,88284.91,1750308.0,830725.4398,2,1.124,0,0.019297098095513936,1.0674,Excellent
0x000000000000000000000000000000000000010a,risky,897,6,6,0,1.0,451802.2,396100.3,5633698.04,1621514.1184,1,1.028,0,0.0008246881442310948,1.0507,Excellent
0x000000000000000000000000000000000000010b,moderate,290,7,7,0,1.0,159683.45,70062.44,1682368.73,352714.633,3,1.554,0,0.04330501605456565,1.089,Excellent
0x000000000000000000000000000000000000010c,moderate,825,11,10,0,0.9091,53492.51,15376.02,256826.67,113019.3608,3,1.266,1,0.2684725511794088,1.2916,Fair
0x000000000000000000000000000000000000010d,reliable,804,20,19,0,0.95,123344.17,25802.53,1129805.77,259235.1393,3,2.2,0,0.2086375288362217,1.2378,Fair
0x000000000000000000000000000000000000010e,reliable,912,21,21,0,1.0,170458.88,42190.78,1634097.82,237478.6711,8,2.147,0,0.21735989047721374,1.2456,Fair
0x000000000000000000000000000000000000010f,moderate,747,11,9,0,0.8182,142428.67,44077.44,861208.61,377685.3189,1,1.146,0,0.18802829769006899,1.2192,Good
0x0000000000000000000000000000000000000110,reliable,612,6,6,0,1.0,21499.17,7309.04,180439.56,50416.2379,7,2.462,0,0.09849070768167016,1.1386,Excellent
0x0000000000000000000000000000000000000111,reliable,832,21,20,0,0.9524,188535.75,67717.39,1289209.67,408073.1458,5,1.967,0,0.16392910112103282,1.1975,Good
0x0000000000000000000000000000000000000112,reliable,720,19,18,0,0.9474,301201.0,93920.5,3213026.59,1004787.9311,5,2.172,0,0.012264357571298866,1.061,Excellent
0x0000000000000000000000000000000000000113,reliable,867,11,11,0,1.0,133520.92,57543.79,1352915.67,381385.0991,4,1.705,0,0.06185861564422967,1.1057,Excellent
0x0000000000000000000000000000000000000114,reliable,547,18,18,0,1.0,612028.0,170004.13,6838582.29,2649702.4785,6,2.036,0,8.107551456580358e-06,1.05,Excellent
0x0000000000000000000000000000000000000115,reliable,267,16,15,0,0.9375,113171.59,27583.6,826725.53,388632.9932,8,1.848,0,0.10073981543016439,1.1407,Good
0x0000000000000000000000000000000000000116,moderate,783,5,4,1,0.8,24800.44,9112.67,161961.78,79306.9909,3,1.365,0,0.5485972049298272,1.5,Poor
0x0000000000000000000000000000000000000117,reliable,73,20,17,1,0.85,246468.16,80803.98,2397751.81,280885.1881,6,1.916,0,0.5674482852973994,1.5,Poor
0x0000000000000000000000000000000000000118,reliable,889,24,23,0,0.9583,249769.15,104105.95,2562725.66,564686.6554,7,1.61,0,0.1455435418138929,1.181,Good
0x0000000000000000000000000000000000000119,reliable,281,9,9,0,1.0,274405.06,138756.58,3112918.5,440694.0454,4,2.089,0,0.04001457942067908,1.086,Excellent
0x000000000000000000000000000000000000011a,reliable,1191,17,16,0,0.9412,1252783.75,943323.79,16478750.87,4802264.2478,2,1.673,0,2.4823148957612176e-08,1.05,Excellent
0x000000000000000000000000000000000000011b,risky,155,3,1,2,0.3333,168774.32,162342.56,-965242.02,-276075.1246,2,1.291,1,0.9975222946904583,1.5,Poor
0x000000000000000000000000000000000000011c,reliable,507,16,15,1,0.9375,228716.59,123719.07,2304601.43,399661.2909,6,1.86,0,0.29788734482570667,1.3181,Fair
0x000000000000000000000000000000000000011d,reliable,1087,17,16,0,0.9412,106992.04,27565.09,842629.71,136289.6236,2,1.898,0,0.30402163808576427,1.3236,Fair
0x000000000000000000000000000000000000011e,reliable,540,22,20,0,0.9091,211496.42,81715.0,2118715.54,523202.4591,4,2.349,0,0.12610572481153084,1.1635,Good
0x000000000000000000000000000000000000011f,reliable,774,16,14,0,0.875,251823.58,74320.74,2402569.78,734130.5872,5,2.371,0,0.04223633176171196,1.088,Excellent
0x0000000000000000000000000000000000000120,reliable,237,22,22,0,1.0,279451.23,175803.44,3074056.01,1216340.8572,3,1.718,0,0.005875201910118852,1.0553,Excellent
0x0000000000000000000000000000000000000121,reliable,209,15,13,0,0.8667,89524.63,23223.4,475123.64,57270.2524,8,1.759,0,0.4075509426500076,1.4168,Poor
0x0000000000000000000000000000000000000122,moderate,1197,14,12,1,0.8571,292016.15,86756.13,2493895.99,600275.8425,3,1.107,0,0.25143875307726,1.2763,Fair
0x0000000000000000000000000000000000000123,moderate,131,3,1,1,0.3333,89488.52,70905.21,-312095.43,-83913.748,1,1.266,0,0.9788295267151577,1.5,Poor
0x0000000000000000000000000000000000000124,reliable,205,11,10,1,0.9091,101164.34,26960.45,932501.55,187013.4836,5,2.095,0,0.3142597630770241,1.3328,Fair
0x0000000000000000000000000000000000000125,reliable,585,20,20,0,1.0,486474.67,342530.74,5774293.13,1935345.9143,7,1.979,0,0.00045472524948497116,1.0504,Excellent
0x0000000000000000000000000000000000000126,reliable,1099,15,14,0,0.9333,52970.04,17538.43,208876.16,100559.0197,8,1.73,0,0.3328384461192464,1.3496,Fair
