wallet_id,wallet_type,wallet_age_days,total_loans,n_repaid,n_liquidated,repayment_rate,total_volume_usd,max_loan_usd,weighted_score,recency_weighted_score,protocol_diversity,avg_health_factor,default_label
0x00000000000000000000000000000000000000da,reliable,522,22,21,1,0.9545,192143.46,47310.8,1821613.33,635203.8142,5,1.89,0
0x00000000000000000000000000000000000000db,moderate,291,7,7,0,1.0,252118.48,124818.83,2814347.07,1716478.9102,2,1.457,0
0x00000000000000000000000000000000000000dc,moderate,1066,13,11,1,0.8462,528090.54,468010.04,6517491.06,422684.8155,1,1.333,0
0x00000000000000000000000000000000000000dd,reliable,308,6,6,0,1.0,84847.49,65527.18,892681.87,132194.7238,3,1.404,0
0x00000000000000000000000000000000000000de,reliable,708,16,16,0,1.0,119783.87,27218.31,1138824.18,356335.8479,7,2.214,0
0x00000000000000000000000000000000000000df,reliable,419,6,6,0,1.0,39948.02,13007.5,367374.76,204132.1106,4,1.663,0
0x00000000000000000000000000000000000000e0,reliable,359,9,9,0,1.0,139297.9,72805.42,1467914.18,134896.3305,3,2.038,0
0x00000000000000000000000000000000000000e1,moderate,823,2,2,0,1.0,58082.56,54577.74,623908.2,69948.6042,2,1.6,0
0x00000000000000000000000000000000000000e2,reliable,621,19,19,0,1.0,363393.48,311216.68,4373455.16,1171889.6594,3,1.683,0
0x00000000000000000000000000000000000000e3,reliable,500,7,6,0,0.8571,60758.98,32774.6,592693.81,138766.8897,6,2.492,0
0x00000000000000000000000000000000000000e4,moderate,405,13,12,0,0.9231,173960.68,60151.66,1726543.09,316517.3833,1,1.109,0
0x00000000000000000000000000000000000000e5,risky,770,8,4,4,0.5,207473.81,73839.36,1440931.08,243165.4264,1,1.283,0
0x00000000000000000000000000000000000000e6,risky,986,4,2,1,0.5,97215.43,76908.92,778363.95,11763.6339,2,1.292,0
0x00000000000000000000000000000000000000e7,reliable,1198,12,12,0,1.0,53235.9,17843.15,483867.91,173507.1304,4,1.841,0
0x00000000000000000000000000000000000000e8,moderate,969,12,10,1,0.8333,183562.91,64895.95,840756.27,-75966.2851,3,1.129,0
0x00000000000000000000000000000000000000e9,moderate,479,7,6,1,0.8571,147811.92,65262.08,488328.72,101948.6604,3,1.658,1
0x00000000000000000000000000000000000000ea,reliable,1184,20,19,0,0.95,295958.33,133496.74,3144382.63,534166.5821,5,1.572,0
0x00000000000000000000000000000000000000eb,moderate,503,6,6,0,1.0,46170.89,38912.75,467216.49,37596.7029,3,1.123,0
0x00000000000000000000000000000000000000ec,reliable,96,10,10,0,1.0,169892.9,42516.95,1709749.76,403058.9206,1,1.934,0
0x00000000000000000000000000000000000000ed,reliable,124,11,11,0,1.0,213666.66,63530.9,2226857.43,873025.8279,4,1.445,0
0x00000000000000000000000000000000000000ee,moderate,429,9,8,0,0.8889,38607.52,17475.92,101751.73,16195.0716,3,1.34,0
0x00000000000000000000000000000000000000ef,moderate,933,8,8,0,1.0,90332.15,28426.06,877209.76,376337.8347,2,1.302,0
0x00000000000000000000000000000000000000f0,reliable,606,10,10,0,1.0,87128.71,37886.33,847659.69,125429.3798,3,1.696,0
0x00000000000000000000000000000000000000f1,reliable,731,7,5,0,0.7143,203166.88,138228.63,-924595.39,-177418.3948,6,1.692,1
0x00000000000000000000000000000000000000f2,moderate,975,9,8,1,0.8889,61620.39,22419.35,525084.47,116590.8229,3,1.232,0
0x00000000000000000000000000000000000000f3,moderate,914,8,7,0,0.875,816815.16,738413.14,10429470.37,1168750.4364,2,1.48,0
0x00000000000000000000000000000000000000f4,reliable,166,16,13,2,0.8125,160859.79,79449.79,29525.82,83862.5985,7,2.232,1
0x00000000000000000000000000000000000000f5,reliable,1080,5,5,0,1.0,22287.93,11023.51,195013.42,41249.6545,3,1.592,0
0x00000000000000000000000000000000000000f6,moderate,50,1,1,0,1.0,75.39,75.39,326.88,19.9321,3,1.533,0
0x00000000000000000000000000000000000000f7,reliable,654,5,5,0,1.0,16722.51,11877.48,147384.96,62608.6322,5,1.852,0
0x00000000000000000000000000000000000000f8,moderate,1031,8,8,0,1.0,131575.94,71487.91,1377165.35,271554.1413,2,1.517,0
0x00000000000000000000000000000000000000f9,reliable,337,15,15,0,1.0,141168.44,46328.36,1408485.5,348513.7559,6,2.362,0
0x00000000000000000000000000000000000000fa,reliable,188,21,20,1,0.9524,498931.17,329624.44,4808144.43,851772.0525,2,1.991,0
0x00000000000000000000000000000000000000fb,moderate,456,1,1,0,1.0,605.2,605.2,3877.64,250.4494,2,1.23,0
0x00000000000000000000000000000000000000fc,risky,302,5,5,0,1.0,54453.07,21250.83,520573.08,262424.4671,2,1.2,0
0x00000000000000000000000000000000000000fd,reliable,1199,19,17,0,0.8947,157988.09,98395.62,1656354.24,652831.2244,4,1.467,0
0x00000000000000000000000000000000000000fe,moderate,1117,13,11,2,0.8462,282252.78,189040.9,3157449.45,511956.477,2,1.253,0
0x00000000000000000000000000000000000000ff,reliable,300,8,6,0,0.75,98216.67,61960.69,-36031.01,-32803.0496,7,1.496,1
0x0000000000000000000000000000000000000100,reliable,628,19,17,1,0.8947,230138.63,87263.42,904926.79,-80580.7001,8,2.238,1
0x0000000000000000000000000000000000000101,reliable,683,8,8,0,1.0,80168.17,43654.29,792757.95,162256.2508,7,1.874,0
0x0000000000000000000000000000000000000102,reliable,609,8,8,0,1.0,108885.24,35967.5,1073550.77,103497.7326,8,2.188,0
0x0000000000000000000000000000000000000103,reliable,979,4,2,1,0.5,26477.72,13318.95,179940.41,67060.0223,5,1.587,0
0x0000000000000000000000000000000000000104,moderate,753,8,6,2,0.75,74906.64,41183.83,612465.78,401046.1311,1,1.581,0
0x0000000000000000000000000000000000000105,reliable,1016,17,17,0,1.0,56200.78,37769.58,538219.42,76426.2339,2,1.82,0
0x0000000000000000000000000000000000000106,reliable,865,15,15,0,1.0,98616.93,42382.6,950616.17,264517.9703,3,2.357,0
0x0000000000000000000000000000000000000107,moderate,92,14,13,1,0.9286,132787.5,51009.55,657600.06,294940.952,2,1.399,0
0x0000000000000000000000000000000000000108,reliable,664,20,20,0,1.0,84753.09,32227.31,779433.62,140491.7217,4,1.746,0
0x0000000000000000000000000000000000000109,moderate,676,8,7,0,0.875,168671.68,88284.91,1750308.0,830725.4398,2,1.124,0
0x000000000000000000000000000000000000010a,risky,897,6,6,0,1.0,451802.2,396100.3,5633698.04,1621514.1184,1,1.028,0
0x000000000000000000000000000000000000010b,moderate,290,7,7,0,1.0,159683.45,70062.44,1682368.73,352714.633,3,1.554,0
0x000000000000000000000000000000000000010c,moderate,825,11,10,0,0.9091,53492.51,15376.02,256826.67,113019.3608,3,1.266,1
0x000000000000000000000000000000000000010d,reliable,804,20,19,0,0.95,123344.17,25802.53,1129805.77,259235.1393,3,2.2,0
0x000000000000000000000000000000000000010e,reliable,912,21,21,0,1.0,170458.88,42190.78,1634097.82,237478.6711,8,2.147,0
0x000000000000000000000000000000000000010f,moderate,747,11,9,0,0.8182,142428.67,44077.44,861208.61,377685.3189,1,1.146,0
0x0000000000000000000000000000000000000110,reliable,612,6,6,0,1.0,21499.17,7309.04,180439.56,50416.2379,7,2.462,0
0x0000000000000000000000000000000000000111,reliable,832,21,20,0,0.9524,188535.75,67717.39,1289209.67,408073.1458,5,1.967,0
0x0000000000000000000000000000000000000112,reliable,720,19,18,0,0.9474,301201.0,93920.5,3213026.59,1004787.9311,5,2.172,0
0x0000000000000000000000000000000000000113,reliable,867,11,11,0,1.0,133520.92,57543.79,1352915.67,381385.0991,4,1.705,0
0x0000000000000000000000000000000000000114,reliable,547,18,18,0,1.0,612028.0,170004.13,6838582.29,2649702.4785,6,2.036,0
0x0000000000000000000000000000000000000115,reliable,267,16,15,0,0.9375,113171.59,27583.6,826725.53,388632.9932,8,1.848,0
0x0000000000000000000000000000000000000116,moderate,783,5,4,1,0.8,24800.44,9112.67,161961.78,79306.9909,3,1.365,0
0x0000000000000000000000000000000000000117,reliable,73,20,17,1,0.85,246468.16,80803.98,2397751.81,280885.1881,6,1.916,0
0x0000000000000000000000000000000000000118,reliable,889,24,23,0,0.9583,249769.15,104105.95,2562725.66,564686.6554,7,1.61,0
0x0000000000000000000000000000000000000119,reliable,281,9,9,0,1.0,274405.06,138756.58,3112918.5,440694.0454,4,2.089,0
0x000000000000000000000000000000000000011a,reliable,1191,17,16,0,0.9412,1252783.75,943323.79,16478750.87,4802264.2478,2,1.673,0
0x000000000000000000000000000000000000011b,risky,155,3,1,2,0.3333,168774.32,162342.56,-965242.02,-276075.1246,2,1.291,1
0x000000000000000000000000000000000000011c,reliable,507,16,15,1,0.9375,228716.59,123719.07,2304601.43,399661.2909,6,1.86,0
0x000000000000000000000000000000000000011d,reliable,1087,17,16,0,0.9412,106992.04,27565.09,842629.71,136289.6236,2,1.898,0
0x000000000000000000000000000000000000011e,reliable,540,22,20,0,0.9091,211496.42,81715.0,2118715.54,523202.4591,4,2.349,0
0x000000000000000000000000000000000000011f,reliable,774,16,14,0,0.875,251823.58,74320.74,2402569.78,734130.5872,5,2.371,0
0x0000000000000000000000000000000000000120,reliable,237,22,22,0,1.0,279451.23,175803.44,3074056.01,1216340.8572,3,1.718,0
0x0000000000000000000000000000000000000121,reliable,209,15,13,0,0.8667,89524.63,23223.4,475123.64,57270.2524,8,1.759,0
0x0000000000000000000000000000000000000122,moderate,1197,14,12,1,0.8571,292016.15,86756.13,2493895.99,600275.8425,3,1.107,0
0x0000000000000000000000000000000000000123,moderate,131,3,1,1,0.3333,89488.52,70905.21,-312095.43,-83913.748,1,1.266,0
0x0000000000000000000000000000000000000124,reliable,205,11,10,1,0.9091,101164.34,26960.45,932501.55,187013.4836,5,2.095,0
0x0000000000000000000000000000000000000125,reliable,585,20,20,0,1.0,486474.67,342530.74,5774293.13,1935345.9143,7,1.979,0
0x0000000000000000000000000000000000000126,reliable,1099,15,14,0,0.9333,52970.04,17538.43,208876.16,100559.0197,8,1.73,0
0x0000000000000000000000000000000000000127,moderate,702,9,9,0,1.0,161291.37,77740.94,1685939.35,392384.0958,1,1.616,0
0x0000000000000000000000000000000000000128,reliable,493,4,4,0,1.0,205641.24,109413.1,2302201.68,301206.1514,5,1.449,0
0x0000000000000000000000000000000000000129,reliable,263,15,14,0,0.9333,394738.46,252849.15,4251087.03,678020.6759,3,1.831,0
0x000000000000000000000000000000000000012a,reliable,205,7,7,0,1.0,72160.68,19656.35,690590.14,209311.1364,6,2.432,0
0x000000000000000000000000000000000000012b,reliable,852,13,13,0,1.0,968683.45,349361.66,12028481.7,1365021.2065,2,1.506,0
0x000000000000000000000000000000000000012c,risky,120,9,5,4,0.5556,420861.69,201255.41,3873748.08,327102.6908,1,1.186,0
0x000000000000000000000000000000000000012d,reliable,33,24,24,0,1.0,222300.75,85245.09,2267194.39,641003.3539,7,2.231,0
0x000000000000000000000000000000000000012e,moderate,604,3,2,1,0.6667,56874.0,46676.82,570186.03,110447.1146,1,1.193,0
0x000000000000000000000000000000000000012f,reliable,114,15,12,1,0.8,162881.09,73933.0,1384078.2,214174.3436,6,1.974,0
0x0000000000000000000000000000000000000130,reliable,848,12,11,1,0.9167,320562.19,185915.67,2856218.78,232273.5765,1,2.018,0
0x0000000000000000000000000000000000000131,reliable,986,17,15,0,0.8824,276712.84,121521.05,2648874.43,670483.7593,6,2.431,0
0x0000000000000000000000000000000000000132,reliable,797,19,19,0,1.0,210396.71,95846.43,2216599.0,438763.2295,7,1.696,0
0x0000000000000000000000000000000000000133,reliable,592,10,10,0,1.0,203488.9,84680.79,2174662.89,660276.8898,5,1.749,0
0x0000000000000000000000000000000000000134,reliable,1182,19,19,0,1.0,278352.19,86053.84,2874064.04,1144274.7588,4,2.42,0
0x0000000000000000000000000000000000000135,reliable,975,18,16,2,0.8889,107931.93,37931.56,935302.36,369648.0847,3,1.811,0
0x0000000000000000000000000000000000000136,risky,806,4,4,0,1.0,168122.86,108601.95,1897306.69,257927.8795,1,1.164,0
0x0000000000000000000000000000000000000137,moderate,1135,7,7,0,1.0,68866.27,36587.1,678019.28,70056.9983,2,1.208,0
0x0000000000000000000000000000000000000138,reliable,335,17,15,0,0.8824,497291.09,358313.89,5922317.03,563954.1521,1,1.976,0
0x0000000000000000000000000000000000000139,moderate,56,7,6,1,0.8571,134674.84,100760.34,1434258.69,142087.6329,1,1.475,0
0x000000000000000000000000000000000000013a,risky,451,4,4,0,1.0,997553.52,541040.1,12799544.09,6176512.5343,1,1.003,0
0x000000000000000000000000000000000000013b,reliable,459,18,18,0,1.0,566131.59,240678.79,6522926.12,1833293.2849,8,2.119,0
0x000000000000000000000000000000000000013c,reliable,1033,5,5,0,1.0,224461.87,152774.37,2575504.61,162742.1799,2,2.408,0
0x000000000000000000000000000000000000013d,reliable,963,8,8,0,1.0,1376958.23,959204.92,18247119.05,5474085.5755,8,2.127,0
0x000000000000000000000000000000000000013e,moderate,63,2,2,0,1.0,6940.51,6667.0,60239.19,17974.3463,3,1.489,0
0x000000000000000000000000000000000000013f,reliable,474,6,6,0,1.0,49350.32,19470.62,471011.07,69106.3248,2,2.396,0
0x0000000000000000000000000000000000000140,reliable,421,19,18,1,0.9474,1573904.76,1231626.69,20632308.81,4165545.2859,7,2.067,0
0x0000000000000000000000000000000000000141,reliable,236,10,10,0,1.0,33103.46,11388.52,282187.2,61977.1769,8,2.061,0
0x0000000000000000000000000000000000000142,moderate,368,4,3,0,0.75,49381.0,36676.98,440326.2,37988.5593,3,1.581,0
0x0000000000000000000000000000000000000143,risky,337,9,5,4,0.5556,287868.42,70218.3,1214771.15,247179.3849,3,1.144,0
0x0000000000000000000000000000000000000144,reliable,514,18,18,0,1.0,190955.47,51042.73,1863559.43,783503.2362,5,1.449,0
0x0000000000000000000000000000000000000145,reliable,484,20,19,0,0.95,298552.91,194351.56,3239110.18,405738.6312,6,1.841,0
0x0000000000000000000000000000000000000146,moderate,152,3,3,0,1.0,30084.76,15610.22,283114.18,78997.8267,3,1.171,0
0x0000000000000000000000000000000000000147,reliable,625,22,22,0,1.0,420603.01,167683.61,4535691.15,1879026.0458,6,1.907,0
0x0000000000000000000000000000000000000148,risky,1122,8,7,1,0.875,1366024.7,936103.0,14681927.52,6549755.2311,3,1.278,0
0x0000000000000000000000000000000000000149,moderate,1161,1,1,0,1.0,4645.18,4645.18,39222.97,26220.0115,3,1.643,0
0x000000000000000000000000000000000000014a,risky,957,5,4,1,0.8,107115.95,100193.55,1177763.1,129446.8468,3,0.99,0
0x000000000000000000000000000000000000014b,risky,257,1,1,0,1.0,185.89,185.89,972.3,364.6157,2,1.047,0
0x000000000000000000000000000000000000014c,moderate,568,4,4,0,1.0,34407.93,24825.24,334280.59,40955.1557,2,1.397,0
0x000000000000000000000000000000000000014d,reliable,747,19,17,0,0.8947,1254291.22,1123266.85,15828773.66,1912435.554,4,1.766,0
0x000000000000000000000000000000000000014e,moderate,109,6,6,0,1.0,285940.03,204118.41,3381503.92,261621.3216,1,1.641,0
0x000000000000000000000000000000000000014f,reliable,47,22,22,0,1.0,135962.89,55794.21,1311417.04,546538.6968,2,1.421,0
0x0000000000000000000000000000000000000150,reliable,879,14,9,2,0.6429,211901.01,83375.37,1513533.72,321450.8607,7,2.348,0
0x0000000000000000000000000000000000000151,reliable,435,22,22,0,1.0,512565.37,264549.77,6003041.21,1400969.2532,5,1.532,0
0x0000000000000000000000000000000000000152,moderate,331,12,11,1,0.9167,194331.29,90331.87,2051190.33,668484.2467,1,1.59,0
0x0000000000000000000000000000000000000153,moderate,1044,2,2,0,1.0,2618.47,1703.35,18915.78,5257.6474,3,1.117,0
0x0000000000000000000000000000000000000154,reliable,786,18,16,1,0.8889,351059.65,172508.31,3680215.26,1545411.6482,6,1.42,0
0x0000000000000000000000000000000000000155,reliable,62,14,13,0,0.9286,149194.81,29982.84,1364463.59,226659.4637,3,1.883,0
0x0000000000000000000000000000000000000156,reliable,654,9,8,0,0.8889,173142.18,80158.87,1905799.88,892633.0492,5,1.978,0
0x0000000000000000000000000000000000000157,reliable,1179,4,4,0,1.0,108508.93,102887.34,1231704.95,410828.0056,7,2.171,0
0x0000000000000000000000000000000000000158,reliable,526,14,11,1,0.7857,180752.68,54970.34,1542573.75,377027.009,5,2.338,0
0x0000000000000000000000000000000000000159,risky,467,2,1,1,0.5,10457.92,8158.08,64577.34,2343.2435,1,1.046,0
0x000000000000000000000000000000000000015a,reliable,708,9,9,0,1.0,325229.37,263587.59,3875781.79,2993107.5393,4,2.463,0
0x000000000000000000000000000000000000015b,reliable,936,19,19,0,1.0,71993.59,17803.38,635368.68,159754.06,3,1.705,0
0x000000000000000000000000000000000000015c,reliable,231,11,11,0,1.0,422587.68,169035.43,4811742.25,1263224.1825,2,1.966,0
0x000000000000000000000000000000000000015d,reliable,1084,13,12,0,0.9231,212601.97,44938.97,1969573.08,350463.064,4,2.404,0
0x000000000000000000000000000000000000015e,reliable,1198,13,13,0,1.0,210920.57,84687.63,2207839.36,655401.9882,1,1.771,0
0x000000000000000000000000000000000000015f,reliable,48,23,22,0,0.9565,336306.93,113297.77,3582336.21,831558.0986,7,2.297,0
0x0000000000000000000000000000000000000160,reliable,494,12,11,0,0.9167,94230.33,33550.84,902192.71,295391.911,7,2.106,0
0x0000000000000000000000000000000000000161,reliable,1162,10,10,0,1.0,80148.11,30606.46,760407.41,212048.8436,6,2.09,0
0x0000000000000000000000000000000000000162,moderate,426,8,8,0,1.0,148114.2,61071.87,1533455.18,291380.2313,3,1.51,0
0x0000000000000000000000000000000000000163,reliable,892,21,20,1,0.9524,243948.87,59384.79,2409926.92,969044.2918,1,2.328,0
0x0000000000000000000000000000000000000164,moderate,597,4,4,0,1.0,42886.32,35091.52,429163.31,36423.5116,1,1.153,0
0x0000000000000000000000000000000000000165,reliable,983,20,20,0,1.0,180827.83,44565.54,1782782.02,747661.3928,6,1.737,0
0x0000000000000000000000000000000000000166,reliable,704,3,3,0,1.0,49965.24,27982.12,491211.4,146175.1992,1,2.303,0
0x0000000000000000000000000000000000000167,reliable,1088,24,23,1,0.9583,251787.47,105078.11,1325098.88,223782.3853,2,1.889,0
0x0000000000000000000000000000000000000168,reliable,1015,18,16,1,0.8889,1509584.81,1248056.04,18829744.03,14237838.9321,6,2.312,0
0x0000000000000000000000000000000000000169,reliable,295,20,19,0,0.95,372879.34,103927.29,3605817.15,1087711.6836,7,1.66,0
0x000000000000000000000000000000000000016a,reliable,526,13,13,0,1.0,351122.63,123632.12,3872356.45,2496253.4697,2,2.361,0
0x000000000000000000000000000000000000016b,risky,886,7,4,3,0.5714,153382.29,61105.32,535548.75,382909.8755,1,1.162,0
0x000000000000000000000000000000000000016c,moderate,291,11,11,0,1.0,89478.79,22388.79,848047.91,309659.8643,2,1.332,0
0x000000000000000000000000000000000000016d,moderate,786,13,11,2,0.8462,259562.86,144717.41,2493540.01,1404262.8402,1,1.579,0
0x000000000000000000000000000000000000016e,moderate,1177,14,14,0,1.0,148188.3,55480.12,1480346.68,284891.9121,1,1.488,0
0x000000000000000000000000000000000000016f,reliable,1025,17,16,0,0.9412,234474.07,58040.6,1735089.52,457237.4941,5,1.411,0
0x0000000000000000000000000000000000000170,moderate,408,6,6,0,1.0,53514.84,24310.98,524875.16,80269.4603,3,1.217,0
0x0000000000000000000000000000000000000171,reliable,336,14,14,0,1.0,108483.07,17320.28,1012066.58,164549.6844,5,2.026,0
0x0000000000000000000000000000000000000172,reliable,1077,7,6,0,0.8571,64838.33,31484.08,647851.95,65701.1509,5,2.365,0
0x0000000000000000000000000000000000000173,risky,1018,4,2,2,0.5,115096.38,92520.76,985562.97,372625.142,2,1.096,0
0x0000000000000000000000000000000000000174,moderate,526,6,6,0,1.0,53427.88,25243.65,511357.17,67148.8053,2,1.667,0
0x0000000000000000000000000000000000000175,risky,320,8,5,2,0.625,200075.86,87580.96,416384.19,213959.5019,1,1.184,1
0x0000000000000000000000000000000000000176,reliable,1115,15,14,0,0.9333,68092.39,25568.45,625936.03,114622.5712,1,2.057,0
0x0000000000000000000000000000000000000177,moderate,424,6,6,0,1.0,87066.67,61454.36,905393.26,112738.8089,1,1.129,0
0x0000000000000000000000000000000000000178,reliable,449,9,7,0,0.7778,102891.64,52749.82,991788.06,317386.6933,3,1.934,0
